# theta (rad), phi(rad), MAE(total), MAE(atom-wise) Unit: meV
1.57080 1.57080 -276.41116921 152.80004883 152.79478436 -111.49949255 -111.51683685 -110.07585267 -110.07585457 -111.51680276 -111.49945630 
1.57080 0.00000 -276.36328548 152.82396386 152.81868861 -110.54891011 -110.54891069 -111.99432028 -111.99431944 -110.54894797 -110.54894793 
0.00000 0.00000 -282.82458200 150.65968590 150.65493213 -111.24439838 -111.24440277 -111.24379098 -111.24378726 -111.24440542 -111.24439575 
